work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,remote_ratio_pt,experience_level_pt,employment_type_pt,company_size_pt,salary_usd_k,residence_iso3
2024,SE,FT,Engineer,399000,USD,399000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,399.0,USA
2024,SE,FT,Engineer,278000,USD,278000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,278.0,USA
2024,SE,FT,Software Engineer,300000,USD,300000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,300.0,USA
2024,SE,FT,Software Engineer,180000,USD,180000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,180.0,USA
2024,SE,FT,Software Engineer,312200,USD,312200,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,312.2,USA
2024,SE,FT,Software Engineer,175800,USD,175800,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,175.8,USA
2024,SE,FT,Software Development Engineer,294000,USD,294000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,294.0,USA
2024,SE,FT,Software Development Engineer,137600,USD,137600,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,137.6,USA
2024,SE,FT,Software Engineer,237500,USD,237500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,237.5,USA
2024,SE,FT,Software Engineer,137750,USD,137750,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,137.75,USA
2024,SE,FT,Software Engineer,234000,USD,234000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,234.0,USA
2024,SE,FT,Software Engineer,146000,USD,146000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,146.0,USA
2024,SE,FT,Software Engineer,237500,USD,237500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,237.5,USA
2024,SE,FT,Software Engineer,137750,USD,137750,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,137.75,USA
2024,SE,FT,Software Engineer,355000,USD,355000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,355.0,USA
2024,SE,FT,Software Engineer,145000,USD,145000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,145.0,USA
2024,SE,FT,Software Engineer,355000,USD,355000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,355.0,USA
2024,SE,FT,Software Engineer,145000,USD,145000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,145.0,USA
2024,SE,FT,Software Engineer,237500,USD,237500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,237.5,USA
2024,SE,FT,Software Engineer,137750,USD,137750,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,137.75,USA
2024,MI,FT,Manager,140000,USD,140000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,140.0,USA
2024,MI,FT,Manager,125000,USD,125000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,125.0,USA
2024,SE,FT,Engineer,164000,USD,164000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,164.0,USA
2024,SE,FT,Engineer,86300,USD,86300,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,86.3,USA
2024,SE,FT,Engineering Manager,255000,USD,255000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,255.0,USA
2024,SE,FT,Engineering Manager,183000,USD,183000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,183.0,USA
2024,SE,FT,Software Engineer,294000,USD,294000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,294.0,USA
2024,SE,FT,Software Engineer,137600,USD,137600,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,137.6,USA
2024,SE,FT,Manager,179655,USD,179655,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,179.655,USA
2024,SE,FT,Manager,128400,USD,128400,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,128.4,USA
2024,SE,FT,Manager,278900,USD,278900,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,278.9,USA
2024,SE,FT,Manager,157000,USD,157000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,157.0,USA
2024,MI,FT,Product Manager,246000,USD,246000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,246.0,USA
2024,MI,FT,Product Manager,122000,USD,122000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,122.0,USA
2024,MI,FT,Product Manager,246000,USD,246000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,246.0,USA
2024,MI,FT,Product Manager,122000,USD,122000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,122.0,USA
2024,EN,FT,Machine Learning Engineer,139650,USD,139650,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,139.65,USA
2024,EN,FT,Machine Learning Engineer,106590,USD,106590,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,106.59,USA
2024,SE,FT,Data Scientist,483000,USD,483000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,483.0,USA
2024,SE,FT,Data Scientist,239000,USD,239000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,239.0,USA
2024,EX,FT,Data Scientist,313600,USD,313600,US,0,US,M,Presencial,Executivo,Tempo Integral,Média,313.6,USA
2024,EX,FT,Data Scientist,274800,USD,274800,US,0,US,M,Presencial,Executivo,Tempo Integral,Média,274.8,USA
2024,SE,FT,Data Scientist,167500,USD,167500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,167.5,USA
2024,SE,FT,Data Scientist,138500,USD,138500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,138.5,USA
2024,MI,FT,Data Scientist,103500,USD,103500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,103.5,USA
2024,MI,FT,Data Scientist,76500,USD,76500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,76.5,USA
2024,SE,FT,Data Scientist,181600,USD,181600,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,181.6,USA
2024,SE,FT,Data Scientist,116100,USD,116100,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,116.1,USA
2024,EN,FT,Data Analyst,168888,USD,168888,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,168.888,USA
2024,EN,FT,Data Analyst,101080,USD,101080,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,101.08,USA
2024,SE,FT,Data Analyst,163000,USD,163000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,163.0,USA
2024,SE,FT,Data Analyst,77000,USD,77000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,77.0,USA
2024,EN,FT,Data Analyst,145500,USD,145500,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,145.5,USA
2024,EN,FT,Data Analyst,76500,USD,76500,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,76.5,USA
2024,MI,FT,Data Analyst,145500,USD,145500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,145.5,USA
2024,MI,FT,Data Analyst,76500,USD,76500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,76.5,USA
2024,SE,FT,Data Analyst,220900,USD,220900,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,220.9,USA
2024,SE,FT,Data Analyst,122200,USD,122200,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,122.2,USA
2024,MI,FT,Machine Learning Engineer,210960,USD,210960,CA,0,CA,M,Presencial,Pleno,Tempo Integral,Média,210.96,CAN
2024,MI,FT,Machine Learning Engineer,117000,USD,117000,CA,0,CA,M,Presencial,Pleno,Tempo Integral,Média,117.0,CAN
2024,MI,FT,Site Reliability Engineer,250000,USD,250000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,250.0,USA
2024,MI,FT,Site Reliability Engineer,116000,USD,116000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,116.0,USA
2024,MI,FT,Data Engineer,237500,USD,237500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,237.5,USA
2024,MI,FT,Data Engineer,137750,USD,137750,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,137.75,USA
2024,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,250.0,USA
2024,MI,FT,Data Engineer,116000,USD,116000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,116.0,USA
2024,MI,FT,Data Engineer,237500,USD,237500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,237.5,USA
2024,MI,FT,Data Engineer,119000,USD,119000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,119.0,USA
2024,MI,FT,Data Engineer,149500,USD,149500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,149.5,USA
2024,MI,FT,Data Engineer,110500,USD,110500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,110.5,USA
2024,SE,FT,Data Engineer,188500,USD,188500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,188.5,USA
2024,SE,FT,Data Engineer,165100,USD,165100,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,165.1,USA
2024,SE,FT,Data Engineer,195500,USD,195500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,195.5,USA
2024,SE,FT,Data Engineer,144500,USD,144500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,144.5,USA
2024,SE,FT,Manager,218500,USD,218500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,218.5,USA
2024,SE,FT,Manager,151300,USD,151300,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,151.3,USA
2024,MI,FT,Business Intelligence Engineer,89500,USD,89500,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,89.5,USA
2024,MI,FT,Business Intelligence Engineer,65000,USD,65000,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,65.0,USA
2024,SE,FT,AI Architect,290225,USD,290225,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,290.225,USA
2024,SE,FT,AI Architect,170721,USD,170721,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,170.721,USA
2024,SE,FT,AI Architect,290225,USD,290225,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,290.225,USA
2024,SE,FT,AI Architect,170721,USD,170721,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,170.721,USA
2024,MI,FT,Data Manager,84188,USD,84188,AU,0,AU,M,Presencial,Pleno,Tempo Integral,Média,84.188,AUS
2024,MI,FT,Data Manager,80527,USD,80527,AU,0,AU,M,Presencial,Pleno,Tempo Integral,Média,80.527,AUS
2024,EX,FT,Engineer,609000,USD,609000,US,0,US,M,Presencial,Executivo,Tempo Integral,Média,609.0,USA
2024,EX,FT,Engineer,288000,USD,288000,US,0,US,M,Presencial,Executivo,Tempo Integral,Média,288.0,USA
2024,SE,FT,Engineer,198000,USD,198000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,198.0,USA
2024,SE,FT,Engineer,122600,USD,122600,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,122.6,USA
2024,MI,FT,Engineer,128350,USD,128350,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,128.35,USA
2024,MI,FT,Engineer,104550,USD,104550,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,104.55,USA
2024,SE,FT,Business Intelligence Specialist,179000,USD,179000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,179.0,USA
2024,SE,FT,Business Intelligence Specialist,85000,USD,85000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,85.0,USA
2024,EN,FT,Business Intelligence Analyst,89000,USD,89000,US,100,US,M,Remoto,Júnior,Tempo Integral,Média,89.0,USA
2024,EN,FT,Business Intelligence Analyst,67000,USD,67000,US,100,US,M,Remoto,Júnior,Tempo Integral,Média,67.0,USA
2024,SE,FT,Software Engineer,146000,USD,146000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,146.0,USA
2024,SE,FT,Software Engineer,78900,USD,78900,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,78.9,USA
2024,SE,FT,Engineer,100650,USD,100650,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,100.65,USA
2024,SE,FT,Engineer,73200,USD,73200,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,73.2,USA
2024,MI,FT,Manager,149300,USD,149300,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,149.3,USA
2024,MI,FT,Manager,88500,USD,88500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,88.5,USA
2024,SE,FT,Software Engineer,182400,USD,182400,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,182.4,USA
2024,SE,FT,Software Engineer,104200,USD,104200,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,104.2,USA
2024,SE,FT,Engineer,339250,USD,339250,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,339.25,USA
2024,SE,FT,Engineer,180000,USD,180000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,180.0,USA
2024,MI,FT,Data Manager,107700,USD,107700,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,107.7,USA
2024,MI,FT,Data Manager,68400,USD,68400,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,68.4,USA
2024,MI,FT,Data Manager,117000,USD,117000,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,117.0,USA
2024,MI,FT,Data Manager,83000,USD,83000,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,83.0,USA
2024,MI,FT,Data Management Manager,75000,GBP,93750,GB,0,GB,M,Presencial,Pleno,Tempo Integral,Média,93.75,GBR
2024,MI,FT,Data Management Manager,62874,GBP,78592,GB,0,GB,M,Presencial,Pleno,Tempo Integral,Média,78.592,GBR
2024,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,150.0,USA
2024,MI,FT,Data Scientist,110000,USD,110000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,110.0,USA
2024,MI,FT,Data Scientist,114400,USD,114400,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,114.4,USA
2024,MI,FT,Data Scientist,69690,USD,69690,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,69.69,USA
2024,SE,FT,Data Lead,94360,GBP,117950,GB,0,GB,M,Presencial,Sênior,Tempo Integral,Média,117.95,GBR
2024,SE,FT,Data Lead,80206,GBP,100257,GB,0,GB,M,Presencial,Sênior,Tempo Integral,Média,100.257,GBR
2024,MI,FT,Associate,135000,USD,135000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,135.0,USA
2024,MI,FT,Associate,110000,USD,110000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,110.0,USA
2024,MI,FT,Associate,216900,USD,216900,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,216.9,USA
2024,MI,FT,Associate,137800,USD,137800,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,137.8,USA
2024,EX,FT,Full Stack Engineer,173000,USD,173000,US,0,US,M,Presencial,Executivo,Tempo Integral,Média,173.0,USA
2024,EX,FT,Full Stack Engineer,143000,USD,143000,US,0,US,M,Presencial,Executivo,Tempo Integral,Média,143.0,USA
2024,MI,FT,Associate,235100,USD,235100,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,235.1,USA
2024,MI,FT,Associate,149400,USD,149400,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,149.4,USA
2024,SE,FT,Research Scientist,168800,USD,168800,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,168.8,USA
2024,SE,FT,Research Scientist,93800,USD,93800,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,93.8,USA
2024,SE,FT,Product Manager,286000,USD,286000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,286.0,USA
2024,SE,FT,Product Manager,132000,USD,132000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,132.0,USA
2024,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,250.0,USA
2024,SE,FT,Data Scientist,110100,USD,110100,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,110.1,USA
2024,EN,FT,Data Scientist,220000,USD,220000,EG,0,EG,M,Presencial,Júnior,Tempo Integral,Média,220.0,EGY
2024,EN,FT,Data Scientist,96600,USD,96600,EG,0,EG,M,Presencial,Júnior,Tempo Integral,Média,96.6,EGY
2024,MI,FT,Data Scientist,103300,USD,103300,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,103.3,USA
2024,MI,FT,Data Scientist,82600,USD,82600,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,82.6,USA
2024,MI,FT,Data Specialist,123000,USD,123000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,123.0,USA
2024,MI,FT,Data Specialist,54000,USD,54000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,54.0,USA
2024,EN,FT,Data Analyst,96000,USD,96000,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,96.0,USA
2024,EN,FT,Data Analyst,47000,USD,47000,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,47.0,USA
2024,SE,FT,Data Architect,220000,USD,220000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,220.0,USA
2024,SE,FT,Data Architect,96600,USD,96600,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,96.6,USA
2024,MI,FT,Engineer,220000,USD,220000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,220.0,USA
2024,MI,FT,Engineer,96600,USD,96600,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,96.6,USA
2024,EN,FT,Business Analyst,130000,USD,130000,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,130.0,USA
2024,EN,FT,Business Analyst,120000,USD,120000,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,120.0,USA
2024,MI,FT,Engineer,115000,CAD,88461,CA,0,CA,M,Presencial,Pleno,Tempo Integral,Média,88.461,CAN
2024,MI,FT,Engineer,100000,CAD,76923,CA,0,CA,M,Presencial,Pleno,Tempo Integral,Média,76.923,CAN
2024,MI,FT,Engineer,120000,CAD,92307,CA,0,CA,M,Presencial,Pleno,Tempo Integral,Média,92.307,CAN
2024,MI,FT,Engineer,110000,CAD,84615,CA,0,CA,M,Presencial,Pleno,Tempo Integral,Média,84.615,CAN
2024,MI,FT,DevOps Engineer,106000,USD,106000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,106.0,USA
2024,MI,FT,DevOps Engineer,51700,USD,51700,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,51.7,USA
2024,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,185.0,USA
2024,SE,FT,Business Intelligence Engineer,89600,USD,89600,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,89.6,USA
2024,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,185.0,USA
2024,SE,FT,Business Intelligence Engineer,89600,USD,89600,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,89.6,USA
2024,MI,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L,Presencial,Pleno,Tempo Integral,Grande,185.0,USA
2024,MI,FT,Business Intelligence Engineer,89600,USD,89600,US,0,US,L,Presencial,Pleno,Tempo Integral,Grande,89.6,USA
2024,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,202.8,USA
2024,SE,FT,Business Intelligence Engineer,117300,USD,117300,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,117.3,USA
2024,MI,FT,Manager,110000,USD,110000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,110.0,USA
2024,MI,FT,Manager,81500,USD,81500,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,81.5,USA
2024,MI,FT,Solutions Engineer,102300,USD,102300,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,102.3,USA
2024,MI,FT,Solutions Engineer,102300,USD,102300,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,102.3,USA
2024,SE,FT,Engineer,261500,USD,261500,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,261.5,USA
2024,SE,FT,Engineer,151300,USD,151300,US,0,US,L,Presencial,Sênior,Tempo Integral,Grande,151.3,USA
2024,MI,FT,Machine Learning Engineer,223600,USD,223600,US,0,US,L,Presencial,Pleno,Tempo Integral,Grande,223.6,USA
2024,MI,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,L,Presencial,Pleno,Tempo Integral,Grande,129.3,USA
2024,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,80.0,USA
2024,EN,FT,Data Analyst,62000,USD,62000,US,0,US,M,Presencial,Júnior,Tempo Integral,Média,62.0,USA
2024,SE,FT,Manager,308000,USD,308000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,308.0,USA
2024,SE,FT,Manager,190400,USD,190400,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,190.4,USA
2024,MI,FT,Data Engineer,106000,USD,106000,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,106.0,USA
2024,MI,FT,Data Engineer,68000,USD,68000,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,68.0,USA
2024,MI,FT,Data Engineer,185000,USD,185000,US,0,US,L,Presencial,Pleno,Tempo Integral,Grande,185.0,USA
2024,MI,FT,Data Engineer,91200,USD,91200,US,0,US,L,Presencial,Pleno,Tempo Integral,Grande,91.2,USA
2024,SE,FT,Software Engineer,185500,USD,185500,CA,100,CA,M,Remoto,Sênior,Tempo Integral,Média,185.5,CAN
2024,SE,FT,Software Engineer,185500,USD,185500,CA,100,CA,M,Remoto,Sênior,Tempo Integral,Média,185.5,CAN
2024,SE,FT,Software Engineer,212000,USD,212000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,212.0,USA
2024,SE,FT,Software Engineer,180625,USD,180625,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,180.625,USA
2024,SE,FT,Software Engineer,140000,USD,140000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,140.0,USA
2024,SE,FT,Software Engineer,110000,USD,110000,US,100,US,M,Remoto,Sênior,Tempo Integral,Média,110.0,USA
2024,MI,FT,Software Engineer,170000,USD,170000,CA,100,CA,M,Remoto,Pleno,Tempo Integral,Média,170.0,CAN
2024,MI,FT,Software Engineer,170000,USD,170000,CA,100,CA,M,Remoto,Pleno,Tempo Integral,Média,170.0,CAN
2024,SE,FT,Decision Scientist,190000,USD,190000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,190.0,USA
2024,SE,FT,Decision Scientist,155000,USD,155000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,155.0,USA
2024,SE,FT,Head of Data,120000,USD,120000,CL,100,CL,M,Remoto,Sênior,Tempo Integral,Média,120.0,CHL
2024,SE,FT,Head of Data,60000,USD,60000,CL,100,CL,M,Remoto,Sênior,Tempo Integral,Média,60.0,CHL
2024,MI,FT,Manager,191000,USD,191000,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,191.0,USA
2024,MI,FT,Manager,162350,USD,162350,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,162.35,USA
2024,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,140.0,USA
2024,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,110.0,USA
2024,EN,FT,Data Analyst,95000,USD,95000,US,100,US,M,Remoto,Júnior,Tempo Integral,Média,95.0,USA
2024,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M,Remoto,Júnior,Tempo Integral,Média,60.0,USA
2024,MI,FT,Data Analyst,139000,USD,139000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,139.0,USA
2024,MI,FT,Data Analyst,103000,USD,103000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,103.0,USA
2024,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,120.0,USA
2024,SE,FT,Data Analyst,90000,USD,90000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,90.0,USA
2024,SE,FT,Data Analyst,153000,USD,153000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,153.0,USA
2024,SE,FT,Data Analyst,143860,USD,143860,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,143.86,USA
2024,MI,FT,Engineer,160000,USD,160000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,160.0,USA
2024,MI,FT,Engineer,120000,USD,120000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,120.0,USA
2024,MI,FT,Engineer,160000,USD,160000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,160.0,USA
2024,MI,FT,Engineer,120000,USD,120000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,120.0,USA
2024,MI,FT,Engineer,160000,USD,160000,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,160.0,USA
2024,MI,FT,Engineer,120000,USD,120000,US,100,US,M,Remoto,Pleno,Tempo Integral,Média,120.0,USA
2024,SE,FT,Machine Learning Engineer,190000,USD,190000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,190.0,USA
2024,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,145.0,USA
2024,SE,FT,Business Intelligence Engineer,140000,USD,140000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,140.0,USA
2024,SE,FT,Business Intelligence Engineer,124000,USD,124000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,124.0,USA
2024,MI,FT,Consultant,150000,USD,150000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,150.0,USA
2024,MI,FT,Consultant,105000,USD,105000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,105.0,USA
2024,MI,FT,Consultant,150000,USD,150000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,150.0,USA
2024,MI,FT,Consultant,105000,USD,105000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,105.0,USA
2024,MI,FT,Consultant,150000,USD,150000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,150.0,USA
2024,MI,FT,Consultant,105000,USD,105000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,105.0,USA
2024,MI,FT,Consultant,150000,USD,150000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,150.0,USA
2024,MI,FT,Consultant,105000,USD,105000,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,105.0,USA
2024,SE,FT,Consultant,191000,USD,191000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,191.0,USA
2024,SE,FT,Consultant,134500,USD,134500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,134.5,USA
2024,SE,FT,Consultant,191000,USD,191000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,191.0,USA
2024,SE,FT,Consultant,134500,USD,134500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,134.5,USA
2024,SE,FT,Consultant,191000,USD,191000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,191.0,USA
2024,SE,FT,Consultant,134500,USD,134500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,134.5,USA
2024,SE,FT,Consultant,191000,USD,191000,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,191.0,USA
2024,SE,FT,Consultant,134500,USD,134500,US,0,US,M,Presencial,Sênior,Tempo Integral,Média,134.5,USA
2024,MI,FT,Data Engineer,177300,USD,177300,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,177.3,USA
2024,MI,FT,Data Engineer,136300,USD,136300,US,0,US,M,Presencial,Pleno,Tempo Integral,Média,136.3,USA
