work_year,experience_level_pt,employment_type_pt,job_title,salary_in_usd,salary_usd_k,company_size_pt,remote_ratio_pt,residence_iso3
2024,Pleno,Tempo Integral,Manager,125700,125.7,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,166750,166.75,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,123250,123.25,Média,Presencial,USA
2024,Sênior,Tempo Integral,Business Analyst,138100,138.1,Média,Remoto,USA
2024,Sênior,Tempo Integral,Business Analyst,82900,82.9,Média,Remoto,USA
2024,Sênior,Tempo Integral,Manager,283750,283.75,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,136125,136.125,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,77159,77.159,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,57870,57.87,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,86000,86.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,68000,68.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,155000,155.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,80000,80.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,AI Engineer,220000,220.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,AI Engineer,96600,96.6,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,149000,149.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,115000,115.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Scientist,172000,172.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Scientist,75600,75.6,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,220000,220.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,136000,136.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Analytics Engineer,140000,140.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Analytics Engineer,130000,130.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,206690,206.69,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,119800,119.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,172500,172.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,104000,104.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,151800,151.8,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,90950,90.95,Média,Presencial,USA
2024,Júnior,Tempo Integral,Engineer,178250,178.25,Média,Presencial,USA
2024,Júnior,Tempo Integral,Engineer,92000,92.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,234500,234.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,128100,128.1,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,179000,179.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,85000,85.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Architect,150000,150.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Architect,150000,150.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Associate,220000,220.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Associate,178000,178.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,192000,192.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Analyst,138240,138.24,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Engineer,200000,200.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,187400,187.4,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,337250,337.25,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,184300,184.3,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,172000,172.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,75600,75.6,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,249800,249.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,142700,142.7,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,285200,285.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,163000,163.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,236925,236.925,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,153075,153.075,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Scientist,306000,306.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Scientist,180000,180.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,240000,240.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,126000,126.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Director of Machine Learning,210000,210.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Director of Machine Learning,181000,181.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,234000,234.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,146000,146.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Consultant,114000,114.0,Média,Presencial,CAN
2024,Sênior,Tempo Integral,Consultant,69000,69.0,Média,Presencial,CAN
2024,Júnior,Meio Período,Data Analyst,405000,405.0,Média,Presencial,GBR
2024,Júnior,Meio Período,Data Analyst,40000,40.0,Média,Presencial,GBR
2024,Júnior,Tempo Integral,Data Analyst,84100,84.1,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,48000,48.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,35625,35.625,Média,Presencial,GBR
2024,Júnior,Tempo Integral,Data Analyst,28750,28.75,Média,Presencial,GBR
2024,Pleno,Tempo Integral,Data Engineer,130000,130.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,93000,93.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Reporting Analyst,140000,140.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Reporting Analyst,69000,69.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,173000,173.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,85000,85.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,175000,175.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,150000,150.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,178200,178.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,74800,74.8,Média,Presencial,USA
2024,Júnior,Tempo Integral,Research Scientist,410000,410.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Research Scientist,194000,194.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Machine Learning Engineer,144000,144.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Machine Learning Engineer,115200,115.2,Média,Presencial,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,250000,250.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,145000,145.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Machine Learning Engineer,144000,144.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Machine Learning Engineer,115200,115.2,Média,Presencial,USA
2024,Júnior,Tempo Integral,Machine Learning Engineer,144000,144.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Machine Learning Engineer,115200,115.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,280000,280.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,187040,187.04,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,136850,136.85,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Engineer,134597,134.597,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,264200,264.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,143100,143.1,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,155520,155.52,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,103680,103.68,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,312000,312.0,Média,Presencial,CAN
2024,Pleno,Tempo Integral,Data Engineer,115200,115.2,Média,Presencial,CAN
2024,Sênior,Tempo Integral,Data Engineer,280000,280.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,187040,187.04,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,146000,146.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,104000,104.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,199700,199.7,Média,Presencial,CAN
2024,Sênior,Tempo Integral,Data Engineer,108100,108.1,Média,Presencial,CAN
2024,Pleno,Tempo Integral,Data Engineer,149500,149.5,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,110500,110.5,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Governance Analyst,156100,156.1,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Governance Analyst,147472,147.472,Média,Presencial,USA
2024,Júnior,Tempo Integral,Research Scientist,410000,410.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Research Scientist,194000,194.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Applied Scientist,208800,208.8,Média,Presencial,USA
2024,Pleno,Tempo Integral,Applied Scientist,98300,98.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,266000,266.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,177000,177.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,158000,158.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,108000,108.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Engineer,250600,250.6,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Engineer,135400,135.4,Média,Presencial,USA
2024,Sênior,Tempo Integral,Applied Scientist,294000,294.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Applied Scientist,137600,137.6,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Development Engineer,250200,250.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Development Engineer,117200,117.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Scientist,250200,250.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Scientist,117200,117.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Security Engineer,135000,135.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Security Engineer,135000,135.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,200200,200.2,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,160524,160.524,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,264200,264.2,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,143100,143.1,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,282200,282.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,133600,133.6,Média,Presencial,USA
2024,Sênior,Tempo Integral,Product Manager,294000,294.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Product Manager,137600,137.6,Média,Presencial,USA
2024,Sênior,Tempo Integral,Business Analyst,198000,198.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Business Analyst,134000,134.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Architect,207120,207.12,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Architect,138080,138.08,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analytics Consultant,163700,163.7,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analytics Consultant,109100,109.1,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analyst,163700,163.7,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analyst,109100,109.1,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,107600,107.6,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,71800,71.8,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,107600,107.6,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,71800,71.8,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analyst,126500,126.5,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analyst,75650,75.65,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,276000,276.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,148000,148.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Business Intelligence Engineer,108500,108.5,Média,Remoto,USA
2024,Sênior,Tempo Integral,Business Intelligence Engineer,78800,78.8,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Scientist,128300,128.3,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,85500,85.5,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,297000,297.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,127000,127.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Engineer,119200,119.2,Média,Remoto,USA
2024,Júnior,Tempo Integral,Data Engineer,86600,86.6,Média,Remoto,USA
2024,Sênior,Tempo Integral,AI Engineer,267800,267.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,AI Engineer,118450,118.45,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,144200,144.2,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Engineer,72100,72.1,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,220000,220.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,96600,96.6,Média,Presencial,USA
2024,Pleno,Tempo Integral,Full Stack Developer,200000,200.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Full Stack Developer,150000,150.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Security Engineer,197800,197.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Security Engineer,136850,136.85,Média,Presencial,USA
2024,Júnior,Tempo Integral,Engineer,110400,110.4,Média,Presencial,USA
2024,Júnior,Tempo Integral,Engineer,81600,81.6,Média,Presencial,USA
2024,Sênior,Tempo Integral,Manager,264800,264.8,Média,Remoto,USA
2024,Sênior,Tempo Integral,Manager,172900,172.9,Média,Remoto,USA
2024,Pleno,Tempo Integral,Associate,218600,218.6,Média,Presencial,USA
2024,Pleno,Tempo Integral,Associate,131200,131.2,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,258750,258.75,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,128000,128.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,176000,176.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Engineer,112000,112.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Machine Learning Manager,298800,298.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Machine Learning Manager,148600,148.6,Média,Presencial,USA
2024,Executivo,Tempo Integral,Director of Machine Learning,325600,325.6,Média,Presencial,USA
2024,Executivo,Tempo Integral,Director of Machine Learning,201300,201.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Applied Scientist,240900,240.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Applied Scientist,186150,186.15,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,172700,172.7,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,125600,125.6,Média,Presencial,USA
2024,Sênior,Tempo Integral,Business Analyst,192000,192.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Business Analyst,174117,174.117,Média,Presencial,USA
2024,Pleno,Tempo Integral,Associate,234300,234.3,Média,Presencial,USA
2024,Pleno,Tempo Integral,Associate,149100,149.1,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,172000,172.0,Média,Presencial,EGY
2024,Sênior,Tempo Integral,Data Scientist,75600,75.6,Média,Presencial,EGY
2024,Pleno,Tempo Integral,Manager,186360,186.36,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,124240,124.24,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analyst,75000,75.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analyst,60000,60.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Engineer,185000,185.0,Grande,Presencial,USA
2024,Júnior,Tempo Integral,Data Engineer,91200,91.2,Grande,Presencial,USA
2024,Pleno,Tempo Integral,Manager,117500,117.5,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,81500,81.5,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Manager,112500,112.5,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Manager,112500,112.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,247600,247.6,Grande,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,143300,143.3,Grande,Presencial,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,206500,206.5,Média,Remoto,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,147500,147.5,Média,Remoto,USA
2024,Pleno,Tempo Integral,Software Engineer,206500,206.5,Média,Remoto,USA
2024,Pleno,Tempo Integral,Software Engineer,147500,147.5,Média,Remoto,USA
2024,Sênior,Tempo Integral,Software Engineer,260100,260.1,Média,Remoto,USA
2024,Sênior,Tempo Integral,Software Engineer,185800,185.8,Média,Remoto,USA
2024,Pleno,Tempo Integral,Software Engineer,229900,229.9,Média,Remoto,USA
2024,Pleno,Tempo Integral,Software Engineer,164200,164.2,Média,Remoto,USA
2024,Pleno,Tempo Integral,Software Engineer,229900,229.9,Média,Remoto,USA
2024,Pleno,Tempo Integral,Software Engineer,164200,164.2,Média,Remoto,USA
2024,Pleno,Tempo Integral,Software Engineer,229900,229.9,Média,Remoto,USA
2024,Pleno,Tempo Integral,Software Engineer,164200,164.2,Média,Remoto,USA
2024,Sênior,Tempo Integral,Engineer,202800,202.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,115000,115.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,180000,180.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,100000,100.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,153175,153.175,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,83550,83.55,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,162900,162.9,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Engineer,117725,117.725,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Engineer,246500,246.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,135000,135.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,299000,299.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,221000,221.0,Média,Presencial,USA
2024,Júnior,Meio Período,Data Engineer,120000,120.0,Média,Presencial,USA
2024,Júnior,Meio Período,Data Engineer,100000,100.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,185000,185.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,160000,160.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,191500,191.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,155000,155.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,170200,170.2,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,83900,83.9,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,117500,117.5,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,81500,81.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Product Manager,135146,135.146,Média,Remoto,CAN
2024,Sênior,Tempo Integral,Product Manager,112622,112.622,Média,Remoto,CAN
2024,Sênior,Tempo Integral,Product Manager,183552,183.552,Média,Remoto,USA
2024,Sênior,Tempo Integral,Product Manager,152960,152.96,Média,Remoto,USA
2024,Sênior,Tempo Integral,BI Engineer,170000,170.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,BI Engineer,144500,144.5,Média,Remoto,USA
2024,Júnior,Tempo Integral,Data Analyst,60000,60.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,50000,50.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,204000,204.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Analyst,147000,147.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Analyst,189000,189.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Analyst,136600,136.6,Média,Remoto,USA
2024,Sênior,Tempo Integral,Data Analyst,175000,175.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Analyst,140000,140.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Data Analyst,95000,95.0,Média,Remoto,USA
2024,Júnior,Tempo Integral,Data Analyst,80000,80.0,Média,Remoto,USA
2024,Pleno,Tempo Integral,Data Analyst,110000,110.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Analyst,78000,78.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,AI Developer,300000,300.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,AI Developer,250000,250.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,AI Developer,185000,185.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,AI Developer,135000,135.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,AI Developer,235000,235.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,AI Developer,185000,185.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,219000,219.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,175200,175.2,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,158000,158.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,120000,120.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Scientist,140000,140.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Scientist,110000,110.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Site Reliability Engineer,210000,210.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Site Reliability Engineer,175000,175.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Engineer,187000,187.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,145000,145.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,200000,200.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Engineer,165000,165.0,Média,Remoto,USA
2024,Sênior,Tempo Integral,Software Engineer,234520,234.52,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,170560,170.56,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,184808,184.808,Média,Remoto,USA
2024,Pleno,Tempo Integral,Engineer,87360,87.36,Média,Remoto,USA
2024,Sênior,Tempo Integral,Software Engineer,175000,175.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,155000,155.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Associate,85000,85.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Associate,79000,79.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Consultant,150280,150.28,Média,Presencial,USA
2024,Sênior,Tempo Integral,Consultant,74880,74.88,Média,Presencial,USA
2024,Pleno,Tempo Integral,Software Engineer,215000,215.0,Média,Presencial,CAN
2024,Pleno,Tempo Integral,Software Engineer,180000,180.0,Média,Presencial,CAN
2024,Sênior,Tempo Integral,Engineer,252000,252.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,168000,168.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Analytics Engineer,500000,500.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Analytics Engineer,80000,80.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,201300,201.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,123900,123.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Applied Scientist,291900,291.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Applied Scientist,139300,139.3,Média,Presencial,USA
2024,Júnior,Tempo Integral,Associate,140000,140.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Associate,85000,85.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Consultant,100450,100.45,Média,Presencial,USA
2024,Pleno,Tempo Integral,Consultant,64300,64.3,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,291900,291.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,139300,139.3,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,154825,154.825,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,61600,61.6,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,187675,187.675,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,99100,99.1,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Engineer,234000,234.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Research Engineer,146000,146.0,Média,Presencial,USA
2024,Executivo,Tempo Integral,Software Engineer,160000,160.0,Média,Presencial,USA
2024,Executivo,Tempo Integral,Software Engineer,100000,100.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,204600,204.6,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Scientist,84500,84.5,Média,Presencial,USA
2024,Pleno,Tempo Integral,Research Associate,56981,56.981,Média,Presencial,GBR
2024,Pleno,Tempo Integral,Research Associate,45028,45.028,Média,Presencial,GBR
2024,Sênior,Tempo Integral,Data Engineer,147430,147.43,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,88275,88.275,Média,Presencial,USA
2024,Sênior,Tempo Integral,Platform Engineer,142500,142.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Platform Engineer,90000,90.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Business Intelligence Developer,133744,133.744,Média,Presencial,USA
2024,Pleno,Tempo Integral,Business Intelligence Developer,83595,83.595,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,135000,135.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Engineer,58500,58.5,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,128000,128.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Data Engineer,102900,102.9,Média,Presencial,USA
2024,Sênior,Tempo Integral,Systems Engineer,216000,216.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Systems Engineer,135000,135.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Cloud Engineer,160000,160.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Cloud Engineer,100000,100.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,221625,221.625,Média,Presencial,USA
2024,Pleno,Tempo Integral,Manager,132975,132.975,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,215000,215.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Software Engineer,154000,154.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Business Analyst,85000,85.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Business Analyst,75000,75.0,Média,Presencial,USA
2024,Júnior,Tempo Integral,Business Analyst,145530,145.53,Média,Presencial,USA
2024,Júnior,Tempo Integral,Business Analyst,99800,99.8,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,200000,200.0,Média,Presencial,USA
2024,Sênior,Tempo Integral,Engineer,150000,150.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,187000,187.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,127000,127.0,Média,Presencial,USA
2024,Pleno,Tempo Integral,Data Scientist,69100,69.1,Média,Presencial,USA
